id,title,alternative_title,year,pages,abstract,file_url,image_url,type,status
D226,"Giải pháp nâng cao hiệu quả dạy và học thực hành, thực tập xây dựng công trình giao thông /Đỗ Văn Thái, Đỗ Thị Thu Phương",,2025,Tr.181-183,"Tài liệu cung cấp cái nhìn tổng quan về Giải pháp nâng cao hiệu quả dạy và học thực hành, thực tập xây dựng công trình giao thông , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D226.pdf,/static/uploads/images/pdf.jpg,Article,active
D227,Mechanisms of simultaneous hydrogen production and estrogenic activity removal from secondary effluent though solar /Wenlong Zhang and others,,2025,From p.254-263,"Tài liệu cung cấp cái nhìn tổng quan về Mechanisms of simultaneous hydrogen production and estrogenic activity removal from secondary effluent though solar , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D227.pdf,/static/uploads/images/pdf.jpg,Article,active
D228,"Nâng cao hiệu quả đầu tư xây dựng các công trình giao thông đường bộ trên địa bàn tỉnh Đồng Nai giai đoạn 2025 – 2030 theo hướng bền vững /Võ Tấn Đức, Trần Quang Phú, Võ Công Hậu",,2025,Tr.177-180,"Nội dung tài liệu phân tích các vấn đề liên quan đến Nâng cao hiệu quả đầu tư xây dựng các công trình giao thông đường bộ trên địa bàn tỉnh Đồng Nai giai đoạn 2025 – 2030 theo hướng bền vững , đồng thời đề xuất các hướng ứng dụng trong trí tuệ nhân tạo. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D228.pdf,/static/uploads/images/pdf.jpg,Article,active
D229,"Định biên nhân sự trong tổ chức – Giải pháp nâng cao chất lượng nguồn nhân lực công chức Thanh tra Bộ Giao thông vận tải /Nguyễn Mạnh Hùng, Cấn Tất Linh",,2025,Tr.173-176,"Tài liệu cung cấp cái nhìn tổng quan về Định biên nhân sự trong tổ chức – Giải pháp nâng cao chất lượng nguồn nhân lực công chức Thanh tra Bộ Giao thông vận tải , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D229.pdf,/static/uploads/images/pdf.jpg,Article,active
D230,Pesticide washoff from concrete surfaces: Literature review and a new modeling approach /Yuzhou Luo and others,,2025,From p.244-253,"Tài liệu tập trung nghiên cứu về Pesticide washoff from concrete surfaces: Literature review and a new modeling approach , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D230.pdf,/static/uploads/images/pdf.jpg,Article,active
D231,Nghiên cứu triển khai dự án “Xe xanh cùng bạn đến trường” trong đô thị /Đinh Quang Toàn,,2025,Tr.169-172,"Tài liệu tập trung nghiên cứu về Nghiên cứu triển khai dự án “Xe xanh cùng bạn đến trường” trong đô thị , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D231.pdf,/static/uploads/images/pdf.jpg,Article,active
D232,"Influences of solid retention time, nitrification and microbial activity on the attenuation of pharmaceuticals and estrogen /Sung Kyu Maeng and others",,2025,From p.232-243,"Tài liệu tập trung nghiên cứu về Influences of solid retention time, nitrification and microbial activity on the attenuation of pharmaceuticals and estrogen , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D232.pdf,/static/uploads/images/pdf.jpg,Article,active
D233,"Nghiên cứu xây dựng lộ trình hoạt động quản lý và thu phí sử dụng vỉa hè phục vụ mục đích kinh doanh, hướng tới phát triển kinh tế vỉa hè tại Việt Nam /Vũ Trọng Anh, Đinh Trọng Hùng",,2025,Tr.165-168,"Tài liệu cung cấp cái nhìn tổng quan về Nghiên cứu xây dựng lộ trình hoạt động quản lý và thu phí sử dụng vỉa hè phục vụ mục đích kinh doanh, hướng tới phát triển kinh tế vỉa hè tại Việt Nam , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D233.pdf,/static/uploads/images/pdf.jpg,Article,active
D234,"Nghiên cứu giải pháp nâng cao hiệu quả quản lý giao thông hàng hải tại trung tâm VTS: Áp dụng cho khu vực Hải Phòng /Lương Tú Nam, Trương Thị Kim Ngọc",,2025,Tr.161-165,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Nghiên cứu giải pháp nâng cao hiệu quả quản lý giao thông hàng hải tại trung tâm VTS: Áp dụng cho khu vực Hải Phòng , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D234.pdf,/static/uploads/images/pdf.jpg,Article,active
D235,Identifying the key factors contributing to the detention of Vietnam vessels due to non-compliance with solas 74 engine room safety requirements /Dinh Gia Huy,,2025,Tr.158-160,"Tài liệu tập trung nghiên cứu về Identifying the key factors contributing to the detention of Vietnam vessels due to non-compliance with solas 74 engine room safety requirements , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D235.pdf,/static/uploads/images/pdf.jpg,Article,active
D236,Đánh giá tác động giao thông nhằm chủ động phòng tránh ùn tắc và tai nạn giao thông /Khuất Việt Hùng,,2025,Tr.150-157,"Tài liệu cung cấp cái nhìn tổng quan về Đánh giá tác động giao thông nhằm chủ động phòng tránh ùn tắc và tai nạn giao thông , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D236.pdf,/static/uploads/images/pdf.jpg,Article,active
D237,"Nghiên cứu bài toán phát hiện và phân loại phương tiện đường biển từ tín hiệu hình ảnh dựa trên phương pháp học sâu hỗ trợ bảo đảm an toàn hàng hải /Lê Quyết Tiến, Lê Hoàng Dương, Trần Văn Tuyển",,2025,Tr.146-149,"Tài liệu tập trung nghiên cứu về Nghiên cứu bài toán phát hiện và phân loại phương tiện đường biển từ tín hiệu hình ảnh dựa trên phương pháp học sâu hỗ trợ bảo đảm an toàn hàng hải , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D237.pdf,/static/uploads/images/pdf.jpg,Article,active
D238,"Giải pháp nâng cao hiệu quả quản lý, sử dụng các trang thiết bị hàng hải trên buồng lái tàu biển /Phạm Văn Luân, Quách Thanh Chung, Nguyễn Văn Quảng",,2025,Tr.143-145,"Tài liệu cung cấp cái nhìn tổng quan về Giải pháp nâng cao hiệu quả quản lý, sử dụng các trang thiết bị hàng hải trên buồng lái tàu biển , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D238.pdf,/static/uploads/images/pdf.jpg,Article,active
D239,Nghiên cứu lựa chọn mái dốc luồng vào bến cá Cống Họng – Hải Phòng /Trần Long Giang,,2025,Tr.139-142,"Tài liệu cung cấp cái nhìn tổng quan về Nghiên cứu lựa chọn mái dốc luồng vào bến cá Cống Họng – Hải Phòng , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D239.pdf,/static/uploads/images/pdf.jpg,Article,active
D240,"Nghiên cứu năng lực ứng dụng trí tuệ nhân tạo của chủ đầu tư trong việc lựa chọn nhà cung cấp trong các dự án chuỗi cung ứng tại Việt Nam /Nguyễn Văn Tiếp, Nguyễn Thanh Bình, Đỗ Tiến Sỹ",,2025,Tr.135-138,"Nội dung tài liệu phân tích các vấn đề liên quan đến Nghiên cứu năng lực ứng dụng trí tuệ nhân tạo của chủ đầu tư trong việc lựa chọn nhà cung cấp trong các dự án chuỗi cung ứng tại Việt Nam , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D240.pdf,/static/uploads/images/pdf.jpg,Article,active
D241,"Ứng dụng phương pháp tính toán biểu tượng xác định công thức giải tích của phản lực gối đỡ hệ trục tàu thủy /Cao Đức Thiệp, Lê Đình Dũng, Bùi Thị Hằng",,2025,Tr.131-134,"Tài liệu tập trung nghiên cứu về Ứng dụng phương pháp tính toán biểu tượng xác định công thức giải tích của phản lực gối đỡ hệ trục tàu thủy , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D241.pdf,/static/uploads/images/pdf.jpg,Article,active
D242,Nghiên cứu phát triển mô hình động học cho robot dẫn động vi sai /Vũ Xuân Hậu,,2025,Tr.128-130,"Tài liệu tập trung nghiên cứu về Nghiên cứu phát triển mô hình động học cho robot dẫn động vi sai , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D242.pdf,/static/uploads/images/pdf.jpg,Article,active
D243,"Developing a labview-based software for vital signals monitoring /Lê Đăng Khanh, Lê Văn Diễm",,2025,Tr.124-127,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Developing a labview-based software for vital signals monitoring , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong xử lý tín hiệu. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D243.pdf,/static/uploads/images/pdf.jpg,Article,active
D244,Nghiên cứu tính toán dây neo phao có vật treo bằng phương pháp phần tử hữu hạn /Đào Văn Tuấn,,2025,Tr.120-123,"Tài liệu tập trung nghiên cứu về Nghiên cứu tính toán dây neo phao có vật treo bằng phương pháp phần tử hữu hạn , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D244.pdf,/static/uploads/images/pdf.jpg,Article,active
D245,"Ứng dụng UAV trong công tác kiểm tra và phát hiện hư hại của cầu đường bộ /Phạm Trung Minh, Nguyễn Cảnh Toàn",,2025,Tr.117-119,"Tài liệu tập trung nghiên cứu về Ứng dụng UAV trong công tác kiểm tra và phát hiện hư hại của cầu đường bộ , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D245.pdf,/static/uploads/images/pdf.jpg,Article,active
D246,Nghiên cứu triển khai các giải pháp đảm bảo an toàn chạy tàu tận dụng lớp bùn loãng tại luồng ra/vào Trung tâm Điện lực Duyên Hải /Mai Bá Lĩnh,,2025,Tr.114-116,"Tài liệu cung cấp cái nhìn tổng quan về Nghiên cứu triển khai các giải pháp đảm bảo an toàn chạy tàu tận dụng lớp bùn loãng tại luồng ra, bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong trí tuệ nhân tạo. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D246.pdf,/static/uploads/images/pdf.jpg,Article,active
D247,Phân tích lực cắt trong quá trình gia công rãnh vi mô bằng phương pháp phần tử hữu hạn /Trần Ánh Viên,,2025,Tr.110-113,"Tài liệu cung cấp cái nhìn tổng quan về Phân tích lực cắt trong quá trình gia công rãnh vi mô bằng phương pháp phần tử hữu hạn , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D247.pdf,/static/uploads/images/pdf.jpg,Article,active
D248,"Nghiên cứu thuật toán và xây dựng chương trình dựng bản vẽ 3D chong chóng tàu thủy /Nguyễn Văn Quyết, Vũ Văn Tuyển",,2025,Tr.107-,"Nội dung tài liệu phân tích các vấn đề liên quan đến Nghiên cứu thuật toán và xây dựng chương trình dựng bản vẽ 3D chong chóng tàu thủy , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D248.pdf,/static/uploads/images/pdf.jpg,Article,active
D249,"Tính toán thiết kế và kiểm bền chi tiết dầm chính cổng trục đẩy tay tải trọng một tấn bằng phương pháp phần tử hữu hạn /Lê Huỳnh Đức, Nguyễn Đình Minh Quân, Nguyễn Ngọc Nhật",,2025,Tr.103-106,"Tài liệu cung cấp cái nhìn tổng quan về Tính toán thiết kế và kiểm bền chi tiết dầm chính cổng trục đẩy tay tải trọng một tấn bằng phương pháp phần tử hữu hạn , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D249.pdf,/static/uploads/images/pdf.jpg,Article,active
D250,Trường Cao đẳng GTVT Trung ương I - địa chỉ đào tạo nghề chất lượng cao /Bảo Châu,,2025,Tr.149-150,"Tài liệu tập trung nghiên cứu về Trường Cao đẳng GTVT Trung ương I - địa chỉ đào tạo nghề chất lượng cao , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D250.pdf,/static/uploads/images/pdf.jpg,Article,active
D41,"Practical centrifugal pumps :Design, operation and maintenance /Paresh Girdhar, Octo Moniz",,2005,250 p. :ill.,"Nội dung tài liệu phân tích các vấn đề liên quan đến Practical centrifugal pumps: Design, operation and maintenance , đồng thời đề xuất các hướng ứng dụng trong trí tuệ nhân tạo. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D41.pdf,/static/uploads/images/D41.jpg,Book,active
D35,"Cognitive computing and big data analytics /Judith Hurwitz, Marcia Kaufman, Adrian Bowles",,2015,"xxi, 266 pages :illustrations ;24 cm","Tài liệu tập trung nghiên cứu về Cognitive computing and big data analytics , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D35.pdf,/static/uploads/images/D35.jpg,Book,active
D251,Bài giảng: Nhập môn lập trình /Lê Thị Bích Hằng,,2016,116 tr,"Nhập môn lập trình là môn học cung cấp những kiến thức cơ bản về cách xây dựng chương trình máy tính và tư duy giải quyết vấn đề bằng lập trình. Trong môn học này, sinh viên được làm quen với các khái niệm nền tảng như thuật toán, ngôn ngữ lập trình, biến, kiểu dữ liệu, toán tử và cấu trúc điều khiển.

Bài giảng thường bắt đầu bằng việc giới thiệu quy trình giải quyết bài toán trên máy tính, bao gồm phân tích yêu cầu, xây dựng thuật toán, viết mã nguồn và kiểm thử chương trình. Sinh viên được học cách biểu diễn thuật toán bằng lưu đồ hoặc giả mã trước khi chuyển sang code thực tế.

Ngoài ra, môn học còn giới thiệu các cấu trúc lập trình cơ bản như:

Cấu trúc tuần tự
Cấu trúc rẽ nhánh (if, switch)
Cấu trúc lặp (for, while, do-while)

Bên cạnh đó, người học được tìm hiểu về hàm, mảng, chuỗi ký tự và cách tổ chức chương trình một cách khoa học. Một số bài giảng còn đề cập đến khái niệm lập trình hướng đối tượng ở mức cơ bản.

Thông qua môn học, sinh viên rèn luyện khả năng tư duy logic, kỹ năng phân tích vấn đề và xây dựng chương trình để giải quyết các bài toán thực tế. Đây là nền tảng quan trọng cho các môn học chuyên ngành công nghệ thông tin và phát triển phần mềm sau này.",/static/uploads/files/a8dfdf48f42e41ce96b231d1633976eb.pdf,/static/uploads/images/23f05a9f392e4c0eb516b2680e1f96b7.jpg,Book,active
D252,Nhập môn công nghệ phần mềm /Lê Thị Bích Hằng,,2018,173 tr,"Công nghệ phần mềm là lĩnh vực nghiên cứu các phương pháp, quy trình và công cụ nhằm phát triển phần mềm một cách hiệu quả, chất lượng và dễ bảo trì. Tài liệu công nghệ phần mềm thường tập trung vào toàn bộ vòng đời phát triển phần mềm, từ giai đoạn khảo sát yêu cầu đến bảo trì hệ thống sau khi triển khai.

Nội dung tài liệu giới thiệu các mô hình phát triển phần mềm phổ biến như mô hình thác nước (Waterfall), mô hình xoắn ốc (Spiral), Agile và Scrum. Mỗi mô hình có đặc điểm riêng phù hợp với từng loại dự án và yêu cầu khác nhau.

Ngoài ra, tài liệu còn trình bày các giai đoạn chính trong quy trình phát triển phần mềm gồm:

Phân tích yêu cầu
Thiết kế hệ thống
Lập trình
Kiểm thử phần mềm
Triển khai và bảo trì

Bên cạnh đó, người học được tìm hiểu về cách xây dựng tài liệu đặc tả, thiết kế cơ sở dữ liệu, thiết kế giao diện và quản lý dự án phần mềm. Một số nội dung còn đề cập đến kiểm thử phần mềm, quản lý lỗi, đảm bảo chất lượng và bảo mật hệ thống.

Thông qua môn học, sinh viên hiểu được quy trình xây dựng một hệ thống phần mềm hoàn chỉnh, nâng cao kỹ năng làm việc nhóm, quản lý dự án và phát triển các ứng dụng đáp ứng nhu cầu thực tế. Đây là môn học nền tảng quan trọng đối với sinh viên ngành công nghệ thông tin và kỹ thuật phần mềm.",/static/uploads/files/f9c7f394ba9e45708e01ee3876213b18.pdf,/static/uploads/images/693d18450bb94de697e802b9b3e87425.jpg,Book,active
D40,"Solvent effects in chemistry /Erwin Buncel, Robert A. Stairs",,2016,"xi, 227 pages :illustrations ;25 cm","Tài liệu tập trung nghiên cứu về Solvent effects in chemistry , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D40.pdf,/static/uploads/images/D40.jpg,Book,active
D42,Stochastic processes and models /David Stirzaker,,2005,"vi, 331 p. :ill. ;25 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Stochastic processes and models , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D42.pdf,/static/uploads/images/D42.jpg,Book,active
D39,Being right or making money /Ned Davis,,2014,"xvii, 231 pages :ill. ;23 cm","Tài liệu cung cấp cái nhìn tổng quan về Being right or making money , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D39.pdf,/static/uploads/images/D39.jpg,Book,active
D45,Logistics and supply chain integration /Ian Sadler,,2007,"xxii, 259 p. :ill. ;25 cm","Nội dung tài liệu phân tích các vấn đề liên quan đến Logistics and supply chain integration , đồng thời đề xuất các hướng ứng dụng trong trí tuệ nhân tạo. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D45.pdf,/static/uploads/images/D45.jpg,Book,active
D36,Big data MBA :Driving business strategies with data science /Bill Schmarzo,,2016,"xxvii, 283 pages :illustrations ;23 cm","Tài liệu tập trung nghiên cứu về Big data MBA: Driving business strategies with data science , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D36.pdf,/static/uploads/images/D36.jpg,Book,active
D46,"Information technology investment :Decision-making methodology /Marc J. Schniederjans, Jamie L. Hamaker, Ashlyn M. Schniederjans",,2004,"xxvi, 389 p. :ill. ;24 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của Information technology investment: Decision-making methodology , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D46.pdf,/static/uploads/images/D46.jpg,Book,active
D13,Writing securities research :A best practice guide /Jeremy Bolland,,2010,"xlviii, 300 p. :ill. ;24 cm","Tài liệu tập trung nghiên cứu về Writing securities research: A best practice guide , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D13.pdf,/static/uploads/images/D13.jpg,Book,active
D14,The truth about testing :An educator's call to action /W. James Popham,,2001,"iv, 167 p. ;24 cm","Nghiên cứu này trình bày các khía cạnh chuyên môn của The truth about testing: An educator's call to action , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D14.pdf,/static/uploads/images/D14.jpg,Book,active
